position,now_cost,points_last_3gw,points_last_5gw,points_std_last_5gw,points_trend,minutes_last_3gw,minutes_last_5gw,minutes_percentage_last_3,minutes_percentage_last_5,goals_last_3gw,goals_last_5gw,assists_last_3gw,assists_last_5gw,goals_per_90,assists_per_90,xg_last_3gw,xg_last_5gw,xa_last_3gw,xa_last_5gw,xgi_last_3gw,xg_per_90,goals_vs_xg_last_3,assists_vs_xa_last_3,creativity_last_3gw,creativity_last_5gw,creativity_per_90,influence_last_3gw,influence_last_5gw,threat_last_3gw,threat_last_5gw,threat_per_90,ict_last_3gw,ict_last_5gw,ict_per_90,bonus_last_3gw,bonus_last_5gw,bps_last_3gw,bps_last_5gw,clean_sheets_last_3gw,clean_sheets_last_5gw,was_home,fixture_difficulty,strength_attack_home_player_team,strength_attack_away_player_team,strength_defence_home_opponent,strength_defence_away_opponent,transfers_balance,goals_conceded_last_3gw,goals_conceded_last_5gw,saves_last_3gw,saves_last_5gw,target_points,player_id,player_name,gameweek
MID,50,4.0,3.8,2.16794833886788,1.999999999999999,90.0,87.6,100.0,97.33333333333333,0.0,0.0,0.3333333333333333,0.2,0.0,0.3333333333333333,0.03,0.026000000000000002,0.04666666666666666,0.031999999999999994,0.07666666666666666,0.03,-0.03,0.2866666666666666,12.866666666666667,9.360000000000001,12.866666666666667,19.666666666666668,18.36,1.3333333333333333,2.4,1.3333333333333333,3.4,3.02,3.4,0.0,0.0,16.666666666666668,15.6,0.0,1.0,True,1300,1080,1080,1300,1380,840,2.0,1.6,0.0,0.0,2,129,Yarmoliuk,7
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1140,1080,1080,1140,1300,-514,0.0,0.0,0.0,0.0,0,130,Donovan,2
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050,1080,1080,1050,1050,-1106,0.0,0.0,0.0,0.0,0,130,Donovan,3
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1220,1080,1080,1220,1300,-581,0.0,0.0,0.0,0.0,0,130,Donovan,4
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1120,1080,1080,1120,1120,-83,0.0,0.0,0.0,0.0,0,130,Donovan,5
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100,1080,1080,1100,1140,112,0.0,0.0,0.0,0.0,0,130,Donovan,6
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1300,1080,1080,1300,1380,145,0.0,0.0,0.0,0.0,0,130,Donovan,7
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1140,1080,1080,1140,1300,-1687,0.0,0.0,0.0,0.0,0,131,Konak,2
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050,1080,1080,1050,1050,-2258,0.0,0.0,0.0,0.0,0,131,Konak,3
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1220,1080,1080,1220,1300,3325,0.0,0.0,0.0,0.0,0,131,Konak,4
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1120,1080,1080,1120,1120,2381,0.0,0.0,0.0,0.0,0,131,Konak,5
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100,1080,1080,1100,1140,1410,0.0,0.0,0.0,0.0,0,131,Konak,6
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1300,1080,1080,1300,1380,-463,0.0,0.0,0.0,0.0,0,131,Konak,7
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1140,1080,1080,1140,1300,-719,0.0,0.0,0.0,0.0,0,132,Maghoma,2
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050,1080,1080,1050,1050,-429,0.0,0.0,0.0,0.0,0,132,Maghoma,3
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1220,1080,1080,1220,1300,-271,0.0,0.0,0.0,0.0,0,132,Maghoma,4
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1120,1080,1080,1120,1120,-121,0.0,0.0,0.0,0.0,0,132,Maghoma,5
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100,1080,1080,1100,1140,-96,0.0,0.0,0.0,0.0,0,132,Maghoma,6
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1300,1080,1080,1300,1380,-115,0.0,0.0,0.0,0.0,0,132,Maghoma,7
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1140,1080,1080,1140,1300,-236,0.0,0.0,0.0,0.0,0,133,Peart-Harris,2
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050,1080,1080,1050,1050,-471,0.0,0.0,0.0,0.0,0,133,Peart-Harris,3
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1220,1080,1080,1220,1300,-258,0.0,0.0,0.0,0.0,0,133,Peart-Harris,4
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1120,1080,1080,1120,1120,-93,0.0,0.0,0.0,0.0,0,133,Peart-Harris,5
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100,1080,1080,1100,1140,-109,0.0,0.0,0.0,0.0,0,133,Peart-Harris,6
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1300,1080,1080,1300,1380,-94,0.0,0.0,0.0,0.0,0,133,Peart-Harris,7
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1140,1080,1080,1140,1300,-316,0.0,0.0,0.0,0.0,0,134,Trevitt,2
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050,1080,1080,1050,1050,-214,0.0,0.0,0.0,0.0,0,134,Trevitt,3
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1220,1080,1080,1220,1300,-107,0.0,0.0,0.0,0.0,0,134,Trevitt,4
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1120,1080,1080,1120,1120,-64,0.0,0.0,0.0,0.0,0,134,Trevitt,5
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100,1080,1080,1100,1140,-41,0.0,0.0,0.0,0.0,0,134,Trevitt,6
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1300,1080,1080,1300,1380,-30,0.0,0.0,0.0,0.0,0,134,Trevitt,7
FWD,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1140,1130,1170,1140,1300,-97482,0.0,0.0,0.0,0.0,0,135,Wissa,2
FWD,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050,1130,1170,1050,1050,-60419,0.0,0.0,0.0,0.0,0,135,Wissa,3
FWD,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120,1130,1170,1120,1150,8140,0.0,0.0,0.0,0.0,0,135,Wissa,4
FWD,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1200,1130,1170,1200,1200,-39179,0.0,0.0,0.0,0.0,0,135,Wissa,5
FWD,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1290,1130,1170,1290,1300,-16529,0.0,0.0,0.0,0.0,0,135,Wissa,6
FWD,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1180,1130,1170,1180,1180,-7125,0.0,0.0,0.0,0.0,0,135,Wissa,7
FWD,61,6.0,6.0,0.0,0.0,90.0,90.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0.01,0.01,0.92,0.9099999999999999,0.08999999999999997,-0.01,10.7,10.7,10.7,36.4,36.4,22.0,22.0,22.0,6.9,6.9,6.9,0.0,0.0,17.0,17.0,0.0,0.0,True,1140,1080,1080,1140,1300,18268,3.0,3.0,0.0,0.0,2,136,Thiago,2
FWD,61,4.0,4.0,2.8284271247461903,0.0,90.0,90.0,100.0,100.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5650000000000001,0.5650000000000001,0.01,0.01,0.5750000000000001,0.5650000000000001,-0.06500000000000006,-0.01,13.5,13.5,13.5,20.5,20.5,19.5,19.5,19.5,5.35,5.35,5.35,0.0,0.0,10.5,10.5,1.0,1.0,False,1050,1080,1080,1050,1050,19290,1.5,1.5,0.0,0.0,6,136,Thiago,3
FWD,61,4.666666666666667,4.666666666666667,2.309401076758503,-6.101050743774365e-16,90.0,90.0,100.0,100.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.4166666666666667,0.4166666666666667,0.04,0.04,0.4566666666666667,0.41666666666666674,0.24999999999999994,-0.04,14.799999999999999,14.799999999999999,14.799999999999997,28.133333333333336,28.133333333333336,19.333333333333332,19.333333333333332,19.333333333333332,6.233333333333333,6.233333333333333,6.233333333333333,0.3333333333333333,0.3333333333333333,16.666666666666668,16.666666666666668,1.0,1.0,True,1220,1080,1080,1220,1300,28177,1.6666666666666667,1.6666666666666667,0.0,0.0,1,136,Thiago,4
FWD,61,3.0,3.75,2.6299556396765835,-0.4999999999999992,83.66666666666667,85.25,92.96296296296298,94.72222222222221,0.3333333333333333,0.5,0.0,0.0,0.35856573705179284,0.0,0.11333333333333333,0.3125,0.04666666666666667,0.037500000000000006,0.16,0.12191235059760956,0.21999999999999997,-0.04666666666666667,16.066666666666666,14.725,17.282868525896415,19.333333333333332,23.6,12.0,14.5,12.908366533864541,4.766666666666667,5.3,5.127490039840637,0.3333333333333333,0.25,13.333333333333334,14.25,1.0,1.0,False,1120,1080,1080,1120,1120,19056,1.0,1.5,0.0,0.0,2,136,Thiago,5
FWD,61,3.0,3.4,2.4083189157584592,-2.0000000000000013,75.0,81.0,83.33333333333334,90.0,0.3333333333333333,0.4,0.0,0.0,0.4,0.0,0.07333333333333333,0.27,0.04666666666666667,0.032,0.12,0.088,0.26,-0.04666666666666667,11.166666666666666,12.1,13.399999999999999,18.933333333333334,19.56,12.0,15.0,14.4,4.233333333333333,4.68,5.08,0.3333333333333333,0.2,13.666666666666666,12.4,0.0,1.0,True,1100,1080,1080,1100,1140,-17064,2.0,1.8,0.0,0.0,13,136,Thiago,6
FWD,61,5.333333333333333,4.8,4.969909455915671,5.999999999999998,74.66666666666667,80.8,82.96296296296298,89.77777777777777,0.6666666666666666,0.6,0.0,0.0,0.8035714285714285,0.0,0.26666666666666666,0.22800000000000004,0.013333333333333334,0.03,0.27999999999999997,0.3214285714285714,0.39999999999999997,-0.013333333333333334,6.666666666666667,10.739999999999998,8.035714285714286,28.666666666666668,26.8,19.333333333333332,18.8,23.303571428571427,5.5,5.66,6.629464285714286,1.0,0.8,24.666666666666668,21.4,0.0,1.0,True,1300,1080,1080,1300,1380,112516,1.6666666666666667,1.4,0.0,0.0,2,136,Thiago,7
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1140,1080,1080,1140,1300,-2116,0.0,0.0,0.0,0.0,0,137,Morgan,2
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1050,1080,1080,1050,1050,-7424,0.0,0.0,0.0,0.0,0,137,Morgan,3
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1220,1080,1080,1220,1300,-2010,0.0,0.0,0.0,0.0,0,137,Morgan,4
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1120,1080,1080,1120,1120,2925,0.0,0.0,0.0,0.0,0,137,Morgan,5
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1100,1080,1080,1100,1140,2679,0.0,0.0,0.0,0.0,0,137,Morgan,6
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1300,1080,1080,1300,1380,-1422,0.0,0.0,0.0,0.0,0,137,Morgan,7
GK,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1090,1090,1140,1060,1090,-4872,0.0,0.0,0.0,0.0,0,138,Steele,2
GK,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1300,1090,1140,1300,1380,-4899,0.0,0.0,0.0,0.0,0,138,Steele,3
GK,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1200,1090,1140,1200,1200,-3334,0.0,0.0,0.0,0.0,0,138,Steele,4
GK,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160,1090,1140,1160,1250,-2383,0.0,0.0,0.0,0.0,0,138,Steele,5
GK,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300,1090,1140,1220,1300,-2381,0.0,0.0,0.0,0.0,0,138,Steele,6
GK,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1150,1090,1140,1120,1150,-1609,0.0,0.0,0.0,0.0,0,138,Steele,7
GK,44,2.0,2.0,0.0,0.0,90.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,14.4,0.0,0.0,0.0,1.4,1.4,1.4,0.0,0.0,9.0,9.0,0.0,0.0,False,1090,1090,1140,1060,1090,-19611,1.0,1.0,1.0,1.0,1,139,Verbruggen,2
GK,44,1.5,1.5,0.7071067811865476,0.0,90.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,12.3,12.3,0.0,0.0,0.0,1.7,1.7,1.7,0.0,0.0,7.0,7.0,0.0,0.0,True,1300,1090,1140,1300,1380,-78840,1.5,1.5,1.0,1.0,2,139,Verbruggen,3
GK,44,1.6666666666666667,1.6666666666666667,0.5773502691896257,-2.8739846092794455e-16,90.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,3.333333333333334,14.933333333333332,14.933333333333332,0.0,0.0,0.0,1.8,1.8,1.8,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,False,1200,1090,1140,1200,1200,-67735,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2,139,Verbruggen,4
GK,44,1.6666666666666667,1.75,0.5,0.5,90.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0025,0.0033333333333333335,0.0,0.0,-0.0033333333333333335,3.3333333333333335,2.5,3.333333333333334,18.866666666666664,17.75,0.0,0.0,0.0,2.1999999999999997,2.0,2.1999999999999997,0.0,0.0,10.333333333333334,10.0,0.0,0.0,True,1160,1090,1140,1160,1250,-43628,1.6666666666666667,1.5,2.0,1.75,1,139,Verbruggen,5
GK,44,1.6666666666666667,1.6,0.5477225575051662,-0.4999999999999999,90.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.002,0.0033333333333333335,0.0,0.0,-0.0033333333333333335,0.0,2.0,0.0,21.866666666666664,18.04,0.0,0.0,0.0,2.1666666666666665,1.98,2.1666666666666665,0.0,0.0,10.666666666666666,9.2,0.0,0.0,False,1300,1090,1140,1220,1300,-59746,1.6666666666666667,1.6,2.3333333333333335,1.8,2,139,Verbruggen,6
